Store,Dept,Date,IsHoliday,Weekly_Pred
1,21,2012-01-27,False,7217.54
1,21,2012-02-03,False,7331.93
1,21,2012-02-10,True,8058.65
1,21,2012-02-17,False,8478.51
1,21,2012-02-24,False,7274.81
1,22,2012-01-06,False,7742.97
1,22,2012-01-13,False,8329.06
1,22,2012-01-20,False,6025.52
1,22,2012-01-27,False,7536.69
1,22,2012-02-03,False,12670.48
1,22,2012-02-10,True,10871.95
1,22,2012-02-17,False,13106.62
1,22,2012-02-24,False,9172.57
1,23,2012-01-06,False,16955.3
1,23,2012-01-13,False,20525.34
1,23,2012-01-20,False,17596.0
1,23,2012-01-27,False,13915.16
1,23,2012-02-03,False,24429.4
1,23,2012-02-10,True,22686.25
1,23,2012-02-17,False,23901.98
1,23,2012-02-24,False,19336.18
1,24,2012-01-06,False,4858.97
1,24,2012-01-13,False,4859.54
1,24,2012-01-20,False,4221.76
1,24,2012-01-27,False,4187.94
1,24,2012-02-03,False,9819.74
1,24,2012-02-10,True,7695.45
1,24,2012-02-17,False,7250.89
1,24,2012-02-24,False,5887.9
1,25,2012-01-06,False,6747.11
1,25,2012-01-13,False,6816.68
1,25,2012-01-20,False,6624.78
1,25,2012-01-27,False,6431.82
1,25,2012-02-03,False,10044.53
1,25,2012-02-10,True,8484.31
1,25,2012-02-17,False,9605.64
1,25,2012-02-24,False,9337.71
1,26,2012-01-06,False,4010.16
1,26,2012-01-13,False,5355.58
1,26,2012-01-20,False,4651.93
1,26,2012-01-27,False,5285.36
1,26,2012-02-03,False,7142.9
1,26,2012-02-10,True,7738.63
1,26,2012-02-17,False,8608.27
1,26,2012-02-24,False,7227.41
1,27,2012-01-06,False,1562.57
1,27,2012-01-13,False,1606.24
1,27,2012-01-20,False,1312.55
1,27,2012-01-27,False,1320.18
1,27,2012-02-03,False,2096.94
1,27,2012-02-10,True,1643.21
1,27,2012-02-17,False,1797.04
1,27,2012-02-24,False,1333.69
1,28,2012-01-06,False,656.29
1,28,2012-01-13,False,781.19
1,28,2012-01-20,False,795.05
1,28,2012-01-27,False,796.71
1,28,2012-02-03,False,671.34
1,28,2012-02-10,True,780.76
1,28,2012-02-17,False,905.99
1,28,2012-02-24,False,662.16
1,29,2012-01-06,False,4993.4
1,29,2012-01-13,False,4923.2
1,29,2012-01-20,False,3778.3
1,29,2012-01-27,False,3749.14
1,29,2012-02-03,False,5656.37
1,29,2012-02-10,True,6388.13
1,29,2012-02-17,False,7917.33
1,29,2012-02-24,False,4607.7
1,30,2012-01-06,False,2785.92
1,30,2012-01-13,False,2456.5
1,30,2012-01-20,False,2625.72
1,30,2012-01-27,False,2970.36
1,30,2012-02-03,False,3521.78
1,30,2012-02-10,True,4234.14
1,30,2012-02-17,False,4921.42
1,30,2012-02-24,False,4042.31
1,31,2012-01-06,False,2149.06
1,31,2012-01-13,False,4002.0
1,31,2012-01-20,False,2492.5
1,31,2012-01-27,False,1762.22
1,31,2012-02-03,False,3520.42
1,31,2012-02-10,True,2486.2
1,31,2012-02-17,False,2609.75
1,31,2012-02-24,False,2314.0
1,32,2012-01-06,False,5276.25
1,32,2012-01-13,False,3519.44
1,32,2012-01-20,False,4671.03
1,32,2012-01-27,False,8351.09
1,32,2012-02-03,False,7118.97
1,32,2012-02-10,True,12996.54
1,32,2012-02-17,False,21488.44
1,32,2012-02-24,False,7819.18
1,33,2012-01-06,False,3835.59
1,33,2012-01-13,False,4076.5
1,33,2012-01-20,False,3469.33
1,33,2012-01-27,False,4000.47
1,33,2012-02-03,False,7065.8
1,33,2012-02-10,True,6957.64
1,33,2012-02-17,False,7010.2
1,33,2012-02-24,False,5293.75
1,34,2012-01-06,False,8186.25
1,34,2012-01-13,False,8056.5
1,34,2012-01-20,False,7074.5
1,34,2012-01-27,False,9065.41
1,34,2012-02-03,False,11782.92
1,34,2012-02-10,True,12543.6
1,34,2012-02-17,False,13938.62
1,34,2012-02-24,False,11607.13
1,35,2012-01-06,False,2029.75
1,35,2012-01-13,False,1865.0
1,35,2012-01-20,False,1828.57
1,35,2012-01-27,False,1937.0
1,35,2012-02-03,False,3111.97
1,35,2012-02-10,True,3080.82
1,35,2012-02-17,False,2901.88
1,35,2012-02-24,False,2338.82
1,36,2012-01-06,False,786.0
1,36,2012-01-13,False,1271.0
1,36,2012-01-20,False,943.0
1,36,2012-01-27,False,440.0
1,36,2012-02-03,False,1860.5
1,36,2012-02-10,True,503.5
1,36,2012-02-17,False,64.5
1,36,2012-02-24,False,80.5
1,37,2012-01-06,False,2279.17
1,37,2012-01-13,False,1981.42
1,37,2012-01-20,False,2346.57
1,37,2012-01-27,False,2528.97
1,37,2012-02-03,False,3784.39
1,37,2012-02-10,True,3672.78
1,37,2012-02-17,False,3816.82
1,37,2012-02-24,False,2885.47
1,38,2012-01-06,False,85242.8
1,38,2012-01-13,False,80921.16
1,38,2012-01-20,False,79827.55
1,38,2012-01-27,False,71672.01
1,38,2012-02-03,False,86132.01
1,38,2012-02-10,True,70151.05
1,38,2012-02-17,False,75224.27
1,38,2012-02-24,False,66624.1
1,40,2012-01-06,False,63517.55
1,40,2012-01-13,False,59221.57
1,40,2012-01-20,False,61387.36
1,40,2012-01-27,False,60671.09
1,40,2012-02-03,False,63996.04
1,40,2012-02-10,True,67392.25
1,40,2012-02-17,False,65145.21
1,40,2012-02-24,False,63509.85
1,41,2012-01-06,False,565.75
1,41,2012-01-13,False,571.75
1,41,2012-01-20,False,599.0
1,41,2012-01-27,False,619.5
1,41,2012-02-03,False,1405.0
1,41,2012-02-10,True,1449.0
1,41,2012-02-17,False,1291.87
1,41,2012-02-24,False,772.0
1,42,2012-01-06,False,7935.25
1,42,2012-01-13,False,6434.92
1,42,2012-01-20,False,6429.96
1,42,2012-01-27,False,7694.75
1,42,2012-02-03,False,7225.64
1,42,2012-02-10,True,8010.52
1,42,2012-02-17,False,9154.95
1,42,2012-02-24,False,8896.4
1,44,2012-01-06,False,3825.19
1,44,2012-01-13,False,3206.15
1,44,2012-01-20,False,3891.96
1,44,2012-01-27,False,4587.65
1,44,2012-02-03,False,4552.77
1,44,2012-02-10,True,4128.84
1,44,2012-02-17,False,4505.01
1,44,2012-02-24,False,3964.39
1,45,2012-01-06,False,22.94
1,45,2012-01-13,False,34.41
1,45,2012-01-20,False,11.47
1,45,2012-02-10,True,11.47
1,46,2012-01-06,False,17391.06
1,46,2012-01-13,False,15209.45
1,46,2012-01-20,False,15422.84
1,46,2012-01-27,False,16089.4
1,46,2012-02-03,False,18525.11
1,46,2012-02-10,True,20609.53
1,46,2012-02-17,False,23922.06
1,46,2012-02-24,False,18879.72
1,47,2012-02-17,False,0.0
1,48,2012-01-06,False,117.0
1,48,2012-01-20,False,217.0
1,48,2012-01-27,False,267.0
1,48,2012-02-03,False,217.0
1,48,2012-02-10,True,471.0
1,48,2012-02-17,False,1996.0
1,48,2012-02-24,False,1131.0
1,49,2012-01-06,False,12627.13
1,49,2012-01-13,False,11691.35
1,49,2012-01-20,False,10377.62
1,49,2012-01-27,False,14081.79
1,49,2012-02-03,False,8956.49
1,49,2012-02-10,True,12977.3
1,49,2012-02-17,False,16600.26
1,49,2012-02-24,False,15992.5
1,52,2012-01-06,False,1862.15
1,52,2012-01-13,False,1528.22
1,52,2012-01-20,False,2141.04
1,52,2012-01-27,False,1636.11
1,52,2012-02-03,False,2321.56
1,52,2012-02-10,True,2124.49
1,52,2012-02-17,False,2805.07
1,52,2012-02-24,False,3861.34
1,54,2012-01-06,False,51.84
1,54,2012-01-13,False,0.0
1,54,2012-01-20,False,-50.0
1,54,2012-02-03,False,51.84
1,54,2012-02-10,True,4.88
1,54,2012-02-17,False,5.88
1,54,2012-02-24,False,60.92
1,55,2012-01-06,False,13296.99
1,55,2012-01-13,False,10374.82
1,55,2012-01-20,False,12265.69
1,55,2012-01-27,False,11293.56
1,55,2012-02-03,False,16056.11
1,55,2012-02-10,True,15747.17
1,55,2012-02-17,False,19414.61
1,55,2012-02-24,False,14125.3
1,56,2012-01-06,False,946.45
1,56,2012-01-13,False,291.72
1,56,2012-01-20,False,611.9
1,56,2012-01-27,False,1015.62
1,56,2012-02-03,False,1526.95
1,56,2012-02-10,True,1569.29
1,56,2012-02-17,False,4978.59
1,56,2012-02-24,False,5793.4
1,58,2012-01-06,False,2331.0
1,58,2012-01-13,False,570.0
1,58,2012-01-20,False,2375.0
1,58,2012-01-27,False,1840.0
1,58,2012-02-03,False,845.0
1,58,2012-02-10,True,3250.0
1,58,2012-02-17,False,3659.0
1,58,2012-02-24,False,1188.0
1,59,2012-01-06,False,1163.59
1,59,2012-01-13,False,451.83
1,59,2012-01-20,False,481.23
1,59,2012-01-27,False,359.46
1,59,2012-02-03,False,370.98
1,59,2012-02-10,True,598.89
1,59,2012-02-17,False,461.3
1,59,2012-02-24,False,360.91
1,60,2012-01-06,False,1091.2
1,60,2012-01-13,False,994.4
1,60,2012-01-20,False,1047.2
1,60,2012-01-27,False,1029.6
1,60,2012-02-03,False,1188.0
1,60,2012-02-10,True,1416.8
1,60,2012-02-17,False,1092.2
1,60,2012-02-24,False,950.4
1,67,2012-01-06,False,4441.06
1,67,2012-01-13,False,4423.23
1,67,2012-01-20,False,4902.92
1,67,2012-01-27,False,5637.89
1,67,2012-02-03,False,5920.77
1,67,2012-02-10,True,13759.36
1,67,2012-02-17,False,17757.59
1,67,2012-02-24,False,5521.0
1,71,2012-01-06,False,1485.18
1,71,2012-01-13,False,1762.92
1,71,2012-01-20,False,2655.18
1,71,2012-01-27,False,1309.12
1,71,2012-02-03,False,2869.24
1,71,2012-02-10,True,3871.94
1,71,2012-02-17,False,5166.96
1,71,2012-02-24,False,4657.62
1,72,2012-01-06,False,42581.15
1,72,2012-01-13,False,35873.69
1,72,2012-01-20,False,41051.86
1,72,2012-01-27,False,39918.87
1,72,2012-02-03,False,62891.35
1,72,2012-02-10,True,71013.56
1,72,2012-02-17,False,67900.9
1,72,2012-02-24,False,50577.46
1,74,2012-01-06,False,14345.74
1,74,2012-01-13,False,10218.41
1,74,2012-01-20,False,10213.69
1,74,2012-01-27,False,10479.64
1,74,2012-02-03,False,10837.23
1,74,2012-02-10,True,12258.35
1,74,2012-02-17,False,14377.53
1,74,2012-02-24,False,12719.21
1,77,2012-01-20,False,0.0
1,79,2012-01-06,False,39984.6
1,79,2012-01-13,False,30646.95
1,79,2012-01-20,False,28181.68
1,79,2012-01-27,False,27962.54
1,79,2012-02-03,False,42065.78
1,79,2012-02-10,True,36163.65
1,79,2012-02-17,False,32462.04
1,79,2012-02-24,False,30624.72
1,80,2012-01-06,False,14670.69
1,80,2012-01-13,False,15334.15
1,80,2012-01-20,False,15318.89
1,80,2012-01-27,False,14709.23
1,80,2012-02-03,False,15251.2
1,80,2012-02-10,True,16445.48
1,80,2012-02-17,False,16085.05
1,80,2012-02-24,False,15171.01
1,81,2012-01-06,False,27932.0
1,81,2012-01-13,False,30035.22
1,81,2012-01-20,False,27904.03
1,81,2012-01-27,False,27398.7
1,81,2012-02-03,False,31040.12
1,81,2012-02-10,True,29878.54
1,81,2012-02-17,False,27590.4
1,81,2012-02-24,False,27205.38
1,82,2012-01-06,False,20707.94
1,82,2012-01-13,False,19252.31
1,82,2012-01-20,False,18115.39
1,82,2012-01-27,False,18374.35
1,82,2012-02-03,False,22815.39
1,82,2012-02-10,True,25005.25
1,82,2012-02-17,False,24062.14
1,82,2012-02-24,False,20803.27
1,83,2012-01-06,False,6219.34
1,83,2012-01-13,False,6607.14
1,83,2012-01-20,False,6310.73
1,83,2012-01-27,False,6329.59
1,83,2012-02-03,False,6001.08
1,83,2012-02-10,True,6978.84
1,83,2012-02-17,False,7759.71
1,83,2012-02-24,False,5464.0
1,85,2012-01-06,False,4121.22
1,85,2012-01-13,False,3272.23
1,85,2012-01-20,False,3276.81
1,85,2012-01-27,False,2579.79
1,85,2012-02-03,False,2649.24
1,85,2012-02-10,True,3370.53
1,85,2012-02-17,False,3216.47
1,85,2012-02-24,False,2966.47
1,87,2012-01-06,False,49541.9
1,87,2012-01-13,False,37376.73
1,87,2012-01-20,False,39297.8
1,87,2012-01-27,False,48412.8
1,87,2012-02-03,False,66331.45
1,87,2012-02-10,True,58043.31
1,87,2012-02-17,False,59613.51
1,87,2012-02-24,False,53575.77
1,90,2012-01-06,False,78502.53
1,90,2012-01-13,False,82043.47
1,90,2012-01-20,False,76077.62
1,90,2012-01-27,False,72861.66
1,90,2012-02-03,False,86958.66
1,90,2012-02-10,True,80990.37
1,90,2012-02-17,False,75949.49
1,90,2012-02-24,False,72506.47
1,91,2012-01-06,False,66465.54
1,91,2012-01-13,False,68143.34
1,91,2012-01-20,False,60879.18
1,91,2012-01-27,False,55962.78
1,91,2012-02-03,False,70369.87
1,91,2012-02-10,True,73085.36
1,91,2012-02-17,False,65075.71
1,91,2012-02-24,False,59436.45
1,92,2012-01-06,False,137438.84
1,92,2012-01-13,False,145156.23
1,92,2012-01-20,False,130891.97
1,92,2012-01-27,False,118957.83
1,92,2012-02-03,False,145494.29
1,92,2012-02-10,True,149699.72
1,92,2012-02-17,False,129581.85
1,92,2012-02-24,False,112865.16
1,93,2012-01-06,False,72231.45
1,93,2012-01-13,False,74864.89
1,93,2012-01-20,False,62937.08
1,93,2012-01-27,False,57342.51
1,93,2012-02-03,False,77342.47
1,93,2012-02-10,True,74956.08
1,93,2012-02-17,False,72548.7
1,93,2012-02-24,False,59336.68
1,94,2012-01-06,False,54928.05
1,94,2012-01-13,False,57078.51
1,94,2012-01-20,False,54523.83
1,94,2012-01-27,False,55124.2
1,94,2012-02-03,False,60453.29
1,94,2012-02-10,True,61350.19
1,94,2012-02-17,False,76866.41
1,94,2012-02-24,False,58180.35
1,95,2012-01-06,False,107317.32
1,95,2012-01-13,False,109955.9
1,95,2012-01-20,False,103724.16
1,95,2012-01-27,False,99043.34
1,95,2012-02-03,False,114270.08
1,95,2012-02-10,True,117548.75
1,95,2012-02-17,False,112165.8
1,95,2012-02-24,False,107742.95
1,96,2012-01-06,False,19419.74
1,96,2012-01-13,False,19811.34
1,96,2012-01-20,False,23337.09
1,96,2012-01-27,False,26943.78
1,96,2012-02-03,False,28899.26
1,96,2012-02-10,True,29590.34
1,96,2012-02-17,False,27800.63
1,96,2012-02-24,False,29752.67
1,97,2012-01-06,False,35362.9
1,97,2012-01-13,False,36612.04
1,97,2012-01-20,False,31942.34
1,97,2012-01-27,False,29371.79
1,97,2012-02-03,False,37785.87
1,97,2012-02-10,True,36562.46
1,97,2012-02-17,False,32770.02
1,97,2012-02-24,False,29680.01
1,98,2012-01-06,False,9419.13
1,98,2012-01-13,False,10914.54
1,98,2012-01-20,False,10329.78
1,98,2012-01-27,False,9101.75
1,98,2012-02-03,False,11197.76
1,98,2012-02-10,True,16060.11
1,98,2012-02-17,False,13337.39
1,98,2012-02-24,False,11445.78
1,99,2012-02-03,False,0.0
1,99,2012-02-10,True,0.0
1,99,2012-02-17,False,0.0
1,99,2012-02-24,False,0.0
2,1,2012-01-06,False,19092.94
2,1,2012-01-13,False,22159.74
2,1,2012-01-20,False,23088.16
2,1,2012-01-27,False,25461.57
2,1,2012-02-03,False,29606.98
2,1,2012-02-10,True,51382.63
2,1,2012-02-17,False,62706.27
2,1,2012-02-24,False,22631.87
2,2,2012-01-06,False,62974.44
2,2,2012-01-13,False,56606.3
2,2,2012-01-20,False,62126.32
2,2,2012-01-27,False,59940.76
2,2,2012-02-03,False,60069.23
2,2,2012-02-10,True,70619.64
2,2,2012-02-17,False,69487.17
2,2,2012-02-24,False,65829.84
2,3,2012-01-06,False,14936.37
2,3,2012-01-13,False,12698.84
2,3,2012-01-20,False,17268.17
2,3,2012-01-27,False,13959.9
2,3,2012-02-03,False,12058.12
2,3,2012-02-10,True,12593.04
2,3,2012-02-17,False,11999.17
2,3,2012-02-24,False,11936.79
2,4,2012-01-06,False,46972.35
2,4,2012-01-13,False,44945.65
2,4,2012-01-20,False,45875.56
2,4,2012-01-27,False,43907.78
2,4,2012-02-03,False,46231.68
2,4,2012-02-10,True,50238.23
2,4,2012-02-17,False,45097.36
2,4,2012-02-24,False,43477.94
2,5,2012-01-06,False,25042.94
2,5,2012-01-13,False,21445.52
2,5,2012-01-20,False,24014.1
2,5,2012-01-27,False,27754.2
2,5,2012-02-03,False,38762.47
2,5,2012-02-10,True,40400.46
2,5,2012-02-17,False,35418.87
2,5,2012-02-24,False,31959.91
2,6,2012-01-06,False,2969.62
2,6,2012-01-13,False,3481.18
2,6,2012-01-20,False,4562.65
2,6,2012-01-27,False,2995.8
2,6,2012-02-03,False,5758.5
2,6,2012-02-10,True,4841.18
2,6,2012-02-17,False,8158.21
2,6,2012-02-24,False,5827.75
2,7,2012-01-06,False,22101.64
2,7,2012-01-13,False,16796.38
2,7,2012-01-20,False,21683.09
2,7,2012-01-27,False,19681.82
2,7,2012-02-03,False,22120.83
2,7,2012-02-10,True,28913.34
2,7,2012-02-17,False,33235.49
2,7,2012-02-24,False,31330.01
2,8,2012-01-06,False,60626.1
2,8,2012-01-13,False,57356.16
2,8,2012-01-20,False,60375.69
2,8,2012-01-27,False,59611.03
2,8,2012-02-03,False,61456.28
2,8,2012-02-10,True,64270.54
2,8,2012-02-17,False,59644.84
2,8,2012-02-24,False,57192.25
2,9,2012-01-06,False,18276.17
2,9,2012-01-13,False,16624.7
2,9,2012-01-20,False,17682.64
2,9,2012-01-27,False,16579.6
2,9,2012-02-03,False,23075.18
2,9,2012-02-10,True,21782.15
2,9,2012-02-17,False,28025.24
2,9,2012-02-24,False,29900.47
2,10,2012-01-06,False,30702.36
2,10,2012-01-13,False,37583.33
2,10,2012-01-20,False,29608.56
2,10,2012-01-27,False,35507.97
2,10,2012-02-03,False,34606.41
2,10,2012-02-10,True,43617.99
2,10,2012-02-17,False,41577.06
2,10,2012-02-24,False,40176.28
2,11,2012-01-06,False,24475.41
2,11,2012-01-13,False,30770.48
2,11,2012-01-20,False,24171.27
2,11,2012-01-27,False,20028.83
2,11,2012-02-03,False,24692.06
2,11,2012-02-10,True,19333.28
2,11,2012-02-17,False,17715.89
2,11,2012-02-24,False,17050.25
2,12,2012-01-06,False,5186.85
2,12,2012-01-13,False,4709.72
2,12,2012-01-20,False,5193.9
2,12,2012-01-27,False,5836.66
2,12,2012-02-03,False,5331.97
2,12,2012-02-10,True,5728.32
2,12,2012-02-17,False,7820.87
2,12,2012-02-24,False,7248.51
2,13,2012-01-06,False,47995.82
2,13,2012-01-13,False,43357.53
2,13,2012-01-20,False,50290.38
2,13,2012-01-27,False,45608.19
2,13,2012-02-03,False,44132.34
2,13,2012-02-10,True,49051.22
2,13,2012-02-17,False,48013.57
2,13,2012-02-24,False,47681.17
2,14,2012-01-06,False,16916.65
2,14,2012-01-13,False,16438.95
2,14,2012-01-20,False,19331.36
2,14,2012-01-27,False,20790.92
2,14,2012-02-03,False,20956.14
2,14,2012-02-10,True,24718.91
2,14,2012-02-17,False,25035.76
2,14,2012-02-24,False,18468.61
2,16,2012-01-06,False,5668.32
2,16,2012-01-13,False,7539.94
2,16,2012-01-20,False,7192.85
2,16,2012-01-27,False,8558.07
2,16,2012-02-03,False,11660.16
2,16,2012-02-10,True,12075.76
2,16,2012-02-17,False,15566.84
2,16,2012-02-24,False,23137.36
2,17,2012-01-06,False,11669.55
2,17,2012-01-13,False,10118.69
2,17,2012-01-20,False,12629.08
2,17,2012-01-27,False,13361.35
2,17,2012-02-03,False,12555.71
2,17,2012-02-10,True,14889.15
2,17,2012-02-17,False,15655.64
2,17,2012-02-24,False,13523.11
2,18,2012-01-06,False,7422.14
2,18,2012-01-13,False,1054.9
2,18,2012-01-20,False,1828.89
2,18,2012-01-27,False,2904.6
2,18,2012-02-03,False,4373.45
2,18,2012-02-10,True,18434.68
2,18,2012-02-17,False,26498.6
2,18,2012-02-24,False,825.21
2,19,2012-01-06,False,4036.13
2,19,2012-01-13,False,3047.8
2,19,2012-01-20,False,4380.97
2,19,2012-01-27,False,4165.72
2,19,2012-02-03,False,4039.44
2,19,2012-02-10,True,5785.33
2,19,2012-02-17,False,5287.47
2,19,2012-02-24,False,4506.85
2,20,2012-01-06,False,4146.7
2,20,2012-01-13,False,3808.65
2,20,2012-01-20,False,4258.18
2,20,2012-01-27,False,3920.28
2,20,2012-02-03,False,5657.76
2,20,2012-02-10,True,6629.82
2,20,2012-02-17,False,6939.12
2,20,2012-02-24,False,5756.46
2,21,2012-01-06,False,9574.93
2,21,2012-01-13,False,8643.58
2,21,2012-01-20,False,9135.87
2,21,2012-01-27,False,9013.4
2,21,2012-02-03,False,9147.97
2,21,2012-02-10,True,10754.79
2,21,2012-02-17,False,9837.68
2,21,2012-02-24,False,9712.93
2,22,2012-01-06,False,11150.0
2,22,2012-01-13,False,12046.19
2,22,2012-01-20,False,12562.86
2,22,2012-01-27,False,13738.33
2,22,2012-02-03,False,17758.1
2,22,2012-02-10,True,17697.6
2,22,2012-02-17,False,20883.87
2,22,2012-02-24,False,13562.47
2,23,2012-01-06,False,22442.3
2,23,2012-01-13,False,27128.58
2,23,2012-01-20,False,23282.0
2,23,2012-01-27,False,21054.98
2,23,2012-02-03,False,34523.05
2,23,2012-02-10,True,30127.76
2,23,2012-02-17,False,29243.1
2,23,2012-02-24,False,26395.39
2,24,2012-01-06,False,5832.43
2,24,2012-01-13,False,5901.66
2,24,2012-01-20,False,5521.55
2,24,2012-01-27,False,5425.96
2,24,2012-02-03,False,8343.52
2,24,2012-02-10,True,9763.95
2,24,2012-02-17,False,7927.01
2,24,2012-02-24,False,6366.97
2,25,2012-01-06,False,10612.29
2,25,2012-01-13,False,13163.69
2,25,2012-01-20,False,11978.96
2,25,2012-01-27,False,9782.15
2,25,2012-02-03,False,17864.58
2,25,2012-02-10,True,18730.4
2,25,2012-02-17,False,16128.24
2,25,2012-02-24,False,15140.4
2,26,2012-01-06,False,4942.64
2,26,2012-01-13,False,6301.96
2,26,2012-01-20,False,6098.7
2,26,2012-01-27,False,7766.99
2,26,2012-02-03,False,9974.55
2,26,2012-02-10,True,10707.98
2,26,2012-02-17,False,10881.99
2,26,2012-02-24,False,10533.64
2,27,2012-01-06,False,2110.27
2,27,2012-01-13,False,2205.36
